Wavenumber,Intensity
3899.125,52.980474
3899,54.57766
3898.875,55.090498
3898.75,55.032192
3898.625,54.907547
3898.5,55.030242
3898.375,55.459404
3898.25,56.091904
3898.125,56.782951
3898,57.411428
3897.875,57.904598
3897.75,58.24508
3897.625,58.449696
3897.5,58.543556
3897.375,58.561902
3897.25,58.556059
3897.125,58.568541
3897,58.604346
3896.875,58.645935
3896.75,58.686062
3896.625,58.727646
3896.5,58.764609
3896.375,58.786565
3896.25,58.793702
3896.125,58.786887
3896,58.754609
3895.875,58.691961
3895.75,58.622696
3895.625,58.579946
3895.5,58.567476
3895.375,58.548435
3895.25,58.448934
3895.125,58.156942
3895,57.563487
3894.875,56.681831
3894.75,55.746211
3894.625,55.131049
3894.5,55.108122
3894.375,55.649418
3894.25,56.4697
3894.125,57.244459
3894,57.786115
3893.875,58.042001
3893.75,58.00794
3893.625,57.709671
3893.5,57.258629
3893.375,56.850306
3893.25,56.639261
3893.125,56.604181
3893,56.54047
3892.875,56.204179
3892.75,55.490694
3892.625,54.482637
3892.5,53.227397
3892.375,51.368711
3892.25,48.120739
3892.125,42.986779
3892,36.748825
3891.875,31.587217
3891.75,29.781106
3891.625,32.080377
3891.5,37.27415
3891.375,43.296199
3891.25,48.566643
3891.125,52.474091
3891,55.047608
3890.875,56.571295
3890.75,57.410634
3890.625,57.884691
3890.5,58.163478
3890.375,58.311289
3890.25,58.398794
3890.125,58.497553
3890,58.608992
3889.875,58.694278
3889.75,58.75404
3889.625,58.809896
3889.5,58.843302
3889.375,58.828585
3889.25,58.796157
3889.125,58.790552
3889,58.796899
3888.875,58.778903
3888.75,58.752835
3888.625,58.753772
3888.5,58.765579
3888.375,58.756153
3888.25,58.742614
3888.125,58.747728
3888,58.733734
3887.875,58.65199
3887.75,58.513304
3887.625,58.340953
3887.5,58.108681
3887.375,57.773899
3887.25,57.241356
3887.125,56.173545
3887,53.981796
3886.875,50.249481
3886.75,45.157431
3886.625,39.352832
3886.5,33.540423
3886.375,28.49343
3886.25,25.382677
3886.125,25.505292
3886,29.269958
3885.875,35.568814
3885.75,42.407521
3885.625,48.189275
3885.5,52.339321
3885.375,55.012661
3885.25,56.572971
3885.125,57.382896
3885,57.752698
3884.875,57.864745
3884.75,57.787291
3884.625,57.612977
3884.5,57.484035
3884.375,57.397364
3884.25,57.072285
3884.125,56.162399
3884,54.670048
3883.875,53.118366
3883.75,52.256923
3883.625,52.52122
3883.5,53.733023
3883.375,55.295551
3883.25,56.662845
3883.125,57.620893
3883,58.20715
3882.875,58.510452
3882.75,58.602367
3882.625,58.564604
3882.5,58.472108
3882.375,58.349667
3882.25,58.153106
3882.125,57.717956
3882,56.707358
3881.875,54.798257
3881.75,52.132712
3881.625,49.521957
3881.5,47.891128
3881.375,47.316751
3881.25,46.710974
3881.125,44.684819
3881,40.870933
3880.875,36.457671
3880.75,33.447683
3880.625,33.324533
3880.5,36.210758
3880.375,41.010825
3880.25,46.225869
3880.125,50.725584
3880,54.038952
3879.875,56.197862
3879.75,57.466084
3879.625,58.149458
3879.5,58.504642
3879.375,58.696496
3879.25,58.809132
3879.125,58.889431
3879,58.966816
3878.875,59.043126
3878.75,59.098146
3878.625,59.121438
3878.5,59.123599
3878.375,59.113529
3878.25,59.088206
3878.125,59.052414
3878,59.026564
3877.875,59.023158
3877.75,59.032411
3877.625,59.038768
3877.5,59.034295
3877.375,59.010372
3877.25,58.959227
3877.125,58.895109
3877,58.85438
3876.875,58.860017
3876.75,58.90001
3876.625,58.946337
3876.5,58.977141
3876.375,58.974577
3876.25,58.924469
3876.125,58.826953
3876,58.684907
3875.875,58.477797
3875.75,58.155907
3875.625,57.599949
3875.5,56.484213
3875.375,54.236046
3875.25,50.420496
3875.125,45.433506
3875,40.71247
3874.875,37.91667
3874.75,37.676974
3874.625,39.243103
3874.5,41.383006
3874.375,43.495646
3874.25,45.745249
3874.125,48.369469
3874,51.179044
3873.875,53.731962
3873.75,55.727007
3873.625,57.105748
3873.5,57.943303
3873.375,58.383817
3873.25,58.607991
3873.125,58.740475
3873,58.802147
3872.875,58.793424
3872.75,58.755223
3872.625,58.674769
3872.5,58.386454
3872.375,57.676016
3872.25,56.515266
3872.125,55.174113
3872,54.087511
3871.875,53.582109
3871.75,53.656285
3871.625,53.99242
3871.5,54.172219
3871.375,53.805638
3871.25,52.366109
3871.125,49.062908
3871,43.338952
3870.875,35.812643
3870.75,28.635321
3870.625,24.483341
3870.5,24.860033
3870.375,29.076081
3870.25,34.678865
3870.125,38.888057
3870,40.152584
3869.875,38.955229
3869.75,37.372553
3869.625,37.55817
3869.5,40.272954
3869.375,44.639084
3869.25,49.14546
3869.125,52.765616
3869,55.257581
3868.875,56.808191
3868.75,57.690844
3868.625,58.168465
3868.5,58.45266
3868.375,58.646006
3868.25,58.765143
3868.125,58.828759
3868,58.878132
3867.875,58.931323
3867.75,58.975097
3867.625,59.000977
3867.5,59.011345
3867.375,58.992617
3867.25,58.905151
3867.125,58.692383
3867,58.298686
3866.875,57.717313
3866.75,57.041826
3866.625,56.433036
3866.5,55.974015
3866.375,55.497468
3866.25,54.466617
3866.125,52.037364
3866,47.487228
3865.875,41.025861
3865.75,34.317443
3865.625,29.905539
3865.5,29.570138
3865.375,33.02297
3865.25,38.190008
3865.125,42.846146
3865,45.999832
3864.875,47.996986
3864.75,49.647532
3864.625,51.437425
3864.5,53.326104
3864.375,54.970904
3864.25,56.035598
3864.125,56.425653
3864,56.351253
3863.875,56.186552
3863.75,56.226884
3863.625,56.545715
3863.5,57.012732
3863.375,57.410526
3863.25,57.569271
3863.125,57.453006
3863,57.063398
3862.875,56.152927
3862.75,54.106488
3862.625,50.406373
3862.5,45.484389
3862.375,40.996981
3862.25,38.933408
3862.125,40.172265
3862,43.910155
3861.875,48.438899
3861.75,52.389843
3861.625,55.251956
3861.5,57.091787
3861.375,58.139052
3861.25,58.655857
3861.125,58.905094
3861,59.05596
3860.875,59.150566
3860.75,59.198124
3860.625,59.238952
3860.5,59.292029
3860.375,59.321214
3860.25,59.297701
3860.125,59.242633
3860,59.181557
3859.875,59.115056
3859.75,59.058778
3859.625,59.053494
3859.5,59.104982
3859.375,59.163441
3859.25,59.185715
3859.125,59.171385
3859,59.12247
3858.875,59.023704
3858.75,58.880816
3858.625,58.71153
3858.5,58.449132
3858.375,57.876823
3858.25,56.684952
3858.125,54.640416
3858,51.825178
3857.875,48.839947
3857.75,46.689571
3857.625,46.225083
3857.5,47.533964
3857.375,49.910608
3857.25,52.441952
3857.125,54.569732
3857,56.141005
3856.875,57.169715
3856.75,57.725524
3856.625,57.941264
3856.5,57.946333
3856.375,57.780374
3856.25,57.433588
3856.125,56.916676
3856,56.216528
3855.875,55.225007
3855.75,53.738875
3855.625,51.41941
3855.5,47.710144
3855.375,42.043102
3855.25,34.40957
3855.125,25.752273
3855,17.587969
3854.875,11.196896
3854.75,7.179891
3854.625,5.675707
3854.5,6.68439
3854.375,10.068307
3854.25,15.410665
3854.125,22.040629
3854,29.181009
3853.875,36.035364
3853.75,41.881399
3853.625,46.229265
3853.5,48.933367
3853.375,50.065576
3853.25,49.597009
3853.125,47.188756
3853,42.418028
3852.875,35.458762
3852.75,27.71491
3852.625,21.641572
3852.5,19.53116
3852.375,22.119584
3852.25,28.231597
3852.125,35.704229
3852,42.664449
3851.875,48.152765
3851.75,52.006354
3851.625,54.481454
3851.5,55.982317
3851.375,56.88907
3851.25,57.459735
3851.125,57.825312
3851,58.052329
3850.875,58.163989
3850.75,58.106632
3850.625,57.745736
3850.5,56.962327
3850.375,55.815801
3850.25,54.6392
3850.125,53.912901
3850,53.948159
3849.875,54.653476
3849.75,55.646753
3849.625,56.587813
3849.5,57.369345
3849.375,58.015782
3849.25,58.528427
3849.125,58.88751
3849,59.122821
3848.875,59.293467
3848.75,59.422012
3848.625,59.503159
3848.5,59.552174
3848.375,59.5959
3848.25,59.634605
3848.125,59.654816
3848,59.664165
3847.875,59.677803
3847.75,59.686748
3847.625,59.672296
3847.5,59.634478
3847.375,59.575305
3847.25,59.475929
3847.125,59.329468
3847,59.182354
3846.875,59.103961
3846.75,59.119569
3846.625,59.200407
3846.5,59.308546
3846.375,59.419922
3846.25,59.513165
3846.125,59.568046
3846,59.568374
3845.875,59.479937
3845.75,59.244082
3845.625,58.841984
3845.5,58.362473
3845.375,57.95485
3845.25,57.697118
3845.125,57.534937
3845,57.305307
3844.875,56.700079
3844.75,55.18614
3844.625,52.203323
3844.5,47.764228
3844.375,42.94976
3844.25,39.560018
3844.125,38.993309
3844,41.300939
3843.875,45.319292
3843.75,49.599638
3843.625,53.204028
3843.5,55.811768
3843.375,57.463945
3843.25,58.371726
3843.125,58.815067
3843,59.015589
3842.875,59.070798
3842.75,59.024344
3842.625,58.928246
3842.5,58.798558
3842.375,58.568221
3842.25,58.079371
3842.125,56.982652
3842,54.682185
3841.875,50.736404
3841.75,45.656271
3841.625,41.147521
3841.5,39.155591
3841.375,40.398719
3841.25,43.879177
3841.125,47.71388
3841,50.311079
3840.875,50.925167
3840.75,49.717122
3840.625,47.64678
3840.5,46.094935
3840.375,46.081205
3840.25,47.660789
3840.125,50.073322
3840,52.451664
3839.875,54.307794
3839.75,55.515323
3839.625,56.091649
3839.5,56.093452
3839.375,55.571576
3839.25,54.477381
3839.125,52.558842
3839,49.333018
3838.875,44.2405
3838.75,37.102234
3838.625,28.724157
3838.5,21.066569
3838.375,16.499269
3838.25,16.521424
3838.125,20.921815
3838,28.052515
3837.875,35.850029
3837.75,42.77207
3837.625,48.121286
3837.5,51.879021
3837.375,54.356659
3837.25,55.927452
3837.125,56.897739
3837,57.48257
3836.875,57.818024
3836.75,57.984035
3836.625,58.017859
3836.5,57.919082
3836.375,57.652384
3836.25,57.111913
3836.125,55.989233
3836,53.666828
3835.875,49.501558
3835.75,43.593293
3835.625,37.400461
3835.5,33.268542
3835.375,32.934765
3835.25,36.299248
3835.125,41.675044
3835,47.136067
3834.875,51.572539
3834.75,54.728381
3834.625,56.746289
3834.5,57.897367
3834.375,58.517199
3834.25,58.890393
3834.125,59.142806
3834,59.301664
3833.875,59.407762
3833.75,59.493354
3833.625,59.522427
3833.5,59.450881
3833.375,59.301504
3833.25,59.102868
3833.125,58.802588
3833,58.293033
3832.875,57.385466
3832.75,55.623518
3832.625,52.296107
3832.5,47.073547
3832.375,40.844476
3832.25,35.72093
3832.125,33.805717
3832,35.758486
3831.875,40.454088
3831.75,45.963526
3831.625,50.775838
3831.5,54.307403
3831.375,56.620801
3831.25,57.99599
3831.125,58.730825
3831,59.102347
3830.875,59.312567
3830.75,59.455666
3830.625,59.563143
3830.5,59.664036
3830.375,59.776275
3830.25,59.876514
3830.125,59.929938
3830,59.942552
3829.875,59.947101
3829.75,59.94599
3829.625,59.905096
3829.5,59.803857
3829.375,59.660255
3829.25,59.502977
3829.125,59.337081
3829,59.127341
3828.875,58.803075
3828.75,58.321684
3828.625,57.775825
3828.5,57.398483
3828.375,57.373268
3828.25,57.643552
3828.125,57.96363
3828,58.086717
3827.875,57.747637
3827.75,56.496583
3827.625,53.861805
3827.5,49.984497
3827.375,46.032983
3827.25,43.690875
3827.125,43.98298
3827,46.585033
3826.875,50.217066
3826.75,53.612989
3826.625,56.104751
3826.5,57.577372
3826.375,58.180832
3826.25,58.196443
3826.125,57.999969
3826,57.942345
3825.875,58.171061
3825.75,58.596742
3825.625,59.038758
3825.5,59.375222
3825.375,59.541181
3825.25,59.458992
3825.125,59.06914
3825,58.454548
3824.875,57.865625
3824.75,57.567586
3824.625,57.657435
3824.5,58.029725
3824.375,58.460914
3824.25,58.706348
3824.125,58.591656
3824,58.12299
3823.875,57.517944
3823.75,57.073379
3823.625,56.961917
3823.5,57.140976
3823.375,57.413668
3823.25,57.543963
3823.125,57.332011
3823,56.562689
3822.875,54.813674
3822.75,51.392201
3822.625,45.786187
3822.5,38.539439
3822.375,31.619351
3822.25,27.541082
3822.125,27.694745
3822,31.368943
3821.875,36.200887
3821.75,39.528497
3821.625,39.65538
3821.5,36.619607
3821.375,32.262275
3821.25,29.321991
